distance_m,elevation_m
263.107133103054,12.0610675811767
263.439339079194,12.0489330291748
263.771545055334,12.0427064895629
264.103751031474,12.0417776107788
264.435957007614,12.0410604476928
264.768162983755,12.0410585403442
265.100368959895,12.0472431182861
265.432574936035,12.0855836868286
265.764780912175,12.1015739440917
266.096986888316,12.1120195388793
266.429192864456,12.1171512603759
266.761398840596,12.1169748306274
267.093604816736,12.1201286315917
267.425810792876,12.1372117996215
267.758016769017,12.1361198425292
268.090222745157,12.1277103424072
268.422428721297,12.1077098846435
268.754634697437,12.0986204147338
269.086840673577,12.0938653945922
269.419046649718,12.0940389633178
269.751252625858,12.095154762268
270.083458601998,12.0996627807617
270.415664578138,12.1043844223022
270.747870554279,12.103322982788
271.080076530419,12.1010293960571
271.412282506559,12.1010265350341
271.744488482699,12.0976915359497
272.076694458839,12.0876903533935
272.40890043498,12.0676870346069
272.74110641112,12.0610198974609
273.07331238726,12.0610179901123
273.4055183634,12.0639514923095
273.737724339541,12.0591783523559
274.069930315681,12.0522565841674
274.402136291821,12.0424299240112
274.734342267961,12.0358514785766
275.066548244101,12.0376300811767
275.398754220242,12.0343437194824
275.730960196382,12.0426082611083
276.063166172522,12.0457220077514
276.395372148662,12.0343265533447
276.727578124803,12.0143251419067
277.059784100943,11.9943237304687
277.391990077083,11.9651880264282
277.724196053223,11.9651012420654
278.056402029363,11.9683504104614
278.388608005504,11.9881725311279
278.720813981644,11.9980840682983
279.053019957784,12.0079946517944
279.385225933924,12.0011396408081
279.717431910065,11.9877099990844
280.049637886205,11.9676208496093
280.381843862345,11.9274444580078
280.714049838485,11.9096736907958
281.046255814625,11.9009790420532
281.378461790766,11.8842945098876
281.710667766906,11.8676347732543
282.042873743046,11.8609752655029
282.375079719186,11.8509721755981
282.707285695327,11.8476295471191
283.039491671467,11.8376283645629
283.371697647607,11.8176250457763
283.703903623747,11.8076238632202
284.036109599887,11.7976217269897
284.368315576028,11.777621269226
284.700521552168,11.7676172256469
285.032727528308,11.7570934295654
285.364933504448,11.7262248992919
285.697139480589,11.7134037017822
286.029345456729,11.6976118087768
286.361551432869,11.6876106262207
286.693757409009,11.6706323623657
287.025963385149,11.6670322418212
287.35816936129,11.6606884002685
287.69037533743,11.6564025878906
288.02258131357,11.6497507095336
288.35478728971,11.6464681625366
288.68699326585,11.6370992660522
289.019199241991,11.6273260116577
289.351405218131,11.6208400726318
289.683611194271,11.6111402511596
290.015817170411,11.6113147735595
290.348023146552,11.614649772644
290.680229122692,11.6075839996337
291.012435098832,11.5975828170776
291.344641074972,11.5907192230224
291.676847051112,11.5770444869995
292.009053027253,11.5706272125244
292.341259003393,11.5699443817138
292.673464979533,11.569766998291
293.005670955673,11.5726099014282
293.337876931814,11.5753564834594
293.670082907954,11.5517129898071
294.002288884094,11.5331583023071
294.334494860234,11.5175647735595
294.666700836374,11.5009117126464
294.998906812515,11.5009098052978
295.331112788655,11.5009088516235
295.663318764795,11.5009059906005
295.995524740935,11.5009050369262
296.327730717076,11.5009040832519
296.659936693216,11.5034570693969
296.992142669356,11.5026588439941
297.324348645496,11.5008993148803
297.656554621636,11.4775447845458
297.988760597777,11.4675436019897
298.320966573917,11.4575414657592
298.653172550057,11.4475412368774
298.985378526197,11.4408903121948
299.317584502338,11.4408893585205
299.649790478478,11.4408874511718
299.981996454618,11.4408855438232
300.314202430758,11.4408845901489
300.646408406898,11.4422092437744
300.978614383039,11.4435701370239
301.310820359179,11.4408798217773
301.643026335319,11.4408769607543
301.975232311459,11.4375228881835
302.307438287599,11.4308748245239
302.63964426374,11.4308719635009
302.97185023988,11.4291086196899
303.30405621602,11.4239721298217
303.63626219216,11.4092073440551
303.968468168301,11.4059629440307
